,Unnamed: 0,Unnamed: 0.1,2022-03-31 00:00:00,2021-12-31 00:00:00,2021-09-30 00:00:00,2021-06-30 00:00:00,2021-03-31 00:00:00,2020-12-31 00:00:00,2020-09-30 00:00:00,2020-06-30 00:00:00,2020-03-31 00:00:00,2019-12-31 00:00:00,2019-09-30 00:00:00,2019-06-30 00:00:00,2019-03-31 00:00:00,2018-12-31 00:00:00,2018-09-30 00:00:00,2018-06-30 00:00:00,2018-03-31 00:00:00,2017-12-31 00:00:00,2017-09-30 00:00:00,2017-06-30 00:00:00,2017-03-31 00:00:00,2016-12-31 00:00:00,2016-09-30 00:00:00,2016-06-30 00:00:00,2016-03-31 00:00:00,2015-12-31 00:00:00,2015-09-30 00:00:00,2015-06-30 00:00:00,2015-03-31 00:00:00,2014-12-31 00:00:00,2014-09-30 00:00:00,2014-06-30 00:00:00,2014-03-31 00:00:00,2013-12-31 00:00:00,2013-09-30 00:00:00,2013-06-30 00:00:00,2013-03-31 00:00:00,2012-12-31 00:00:00,2012-09-30 00:00:00
0,0,Cash and Short Term Investments,6544000000.0,8037000000.0,12921000000.0,8082000000.0,10566000000.0,10647000000.0,12360000000.0,11421000000.0,8012000000.0,8911000000.0,20853000000.0,21758000000.0,26301000000.0,29304000000.0,29921000000.0,29395000000.0,32172000000.0,41678000000.0,41351000000.0,39227000000.0,38398000000.0,38085000000.0,37980000000.0,35034000000.0,34740000000.0,31382000000.0,31120000000.0,29993000000.0,27118000000.0,27026000000.0,28075000000.0,26188000000.0,19802000000.0,19401000000.0,22558000000.0,22018000000.0,21271000000.0,24061000000.0,25374000000.0
1,1,Receivables,5077000000.0,5839000000.0,4765000000.0,4479000000.0,4423000000.0,4525000000.0,4094000000.0,5366000000.0,5009000000.0,4057000000.0,3606000000.0,3801000000.0,3771000000.0,3580000000.0,3441000000.0,3504000000.0,3633000000.0,3237000000.0,3404000000.0,3560000000.0,3248000000.0,3165000000.0,3186000000.0,3078000000.0,3078000000.0,2995000000.0,2901000000.0,2779000000.0,2548000000.0,2546000000.0,2355000000.0,2697000000.0,2514000000.0,2697000000.0,3230000000.0,2674000000.0,2528000000.0,2518000000.0,2696000000.0
2,2,Inventory,4411000000.0,4086000000.0,4152000000.0,4115000000.0,4017000000.0,3893000000.0,3942000000.0,3840000000.0,3682000000.0,3584000000.0,3243000000.0,3176000000.0,3016000000.0,2940000000.0,3017000000.0,3063000000.0,2952000000.0,2834000000.0,2927000000.0,2961000000.0,2871000000.0,2745000000.0,2681000000.0,2671000000.0,2572000000.0,2435000000.0,2531000000.0,2567000000.0,2686000000.0,2647000000.0,2885000000.0,2954000000.0,2966000000.0,3019000000.0,2838000000.0,2773000000.0,2737000000.0,2744000000.0,2769000000.0
3,3,Other current assets,2488000000.0,1423000000.0,2542000000.0,2423000000.0,2293000000.0,2079000000.0,2265000000.0,2268000000.0,2110000000.0,1888000000.0,3349000000.0,2011000000.0,2063000000.0,1794000000.0,1941000000.0,2008000000.0,1932000000.0,1727000000.0,2070000000.0,2694000000.0,1939000000.0,2015000000.0,1997000000.0,2164000000.0,1816000000.0,1703000000.0,2292000000.0,2397000000.0,2712000000.0,2494000000.0,2733000000.0,2489000000.0,3020000000.0,2250000000.0,2049000000.0,2208000000.0,2159000000.0,1886000000.0,1766000000.0
4,4,Total current assets,18520000000.0,19385000000.0,24380000000.0,19099000000.0,21299000000.0,21144000000.0,22661000000.0,22895000000.0,18813000000.0,18440000000.0,31051000000.0,30746000000.0,35151000000.0,37618000000.0,38320000000.0,37970000000.0,40689000000.0,49476000000.0,49752000000.0,48442000000.0,46456000000.0,46010000000.0,45844000000.0,42947000000.0,42206000000.0,38515000000.0,38844000000.0,37736000000.0,35064000000.0,34713000000.0,36048000000.0,34328000000.0,28302000000.0,27367000000.0,30675000000.0,29673000000.0,28695000000.0,31209000000.0,32605000000.0
5,5,"Property, Plant, Equpment (Net)",5142000000.0,5750000000.0,4982000000.0,4906000000.0,4855000000.0,4889000000.0,4816000000.0,4843000000.0,4879000000.0,4928000000.0,4901000000.0,4882000000.0,4892000000.0,4958000000.0,4899000000.0,4922000000.0,4943000000.0,4989000000.0,4914000000.0,4980000000.0,4960000000.0,4961000000.0,4912000000.0,4884000000.0,4885000000.0,4907000000.0,4988000000.0,5050000000.0,5123000000.0,5223000000.0,5267000000.0,5371000000.0,5365000000.0,5349000000.0,5283000000.0,5293000000.0,5296000000.0,5326000000.0,5381000000.0
6,6,Long-Term Investments,4207000000.0,4511000000.0,4651000000.0,4353000000.0,4339000000.0,4425000000.0,4256000000.0,3291000000.0,3334000000.0,548000000.0,,,,,,,,,,,,,,,,,,,,,,,3414000000.0,3412000000.0,3411000000.0,,,,
7,7,Goodwill and Intangible Assets (Total),29464000000.0,30072000000.0,29324000000.0,29984000000.0,30620000000.0,31276000000.0,31928000000.0,32626000000.0,33336000000.0,34116000000.0,21407000000.0,21502000000.0,21816000000.0,22142000000.0,22466000000.0,23167000000.0,23550000000.0,23370000000.0,23649000000.0,24327000000.0,24679000000.0,25030000000.0,25492000000.0,25867000000.0,26252000000.0,26428000000.0,26287000000.0,26711000000.0,26986000000.0,27481000000.0,27915000000.0,28343000000.0,28398000000.0,28230000000.0,16254000000.0,16354000000.0,16501000000.0,16630000000.0,16269000000.0
8,8,Long-term assets (Other),1863000000.0,1447000000.0,1656000000.0,1431000000.0,1426000000.0,5639000000.0,5232000000.0,4647000000.0,4641000000.0,2223000000.0,2176000000.0,2243000000.0,2138000000.0,1698000000.0,1648000000.0,1625000000.0,1982000000.0,2119000000.0,2016000000.0,1838000000.0,1767000000.0,1625000000.0,1902000000.0,1773000000.0,1773000000.0,1599000000.0,1750000000.0,1712000000.0,1779000000.0,1592000000.0,1545000000.0,1492000000.0,1525000000.0,1767000000.0,1450000000.0,1290000000.0,1148000000.0,1133000000.0,1193000000.0
9,9,Total non-current assets,40676000000.0,41780000000.0,40613000000.0,40674000000.0,41240000000.0,41804000000.0,41976000000.0,42116000000.0,42856000000.0,41267000000.0,28484000000.0,28627000000.0,28846000000.0,28798000000.0,29013000000.0,29714000000.0,30475000000.0,30478000000.0,30579000000.0,31145000000.0,31406000000.0,31616000000.0,32306000000.0,32524000000.0,32910000000.0,32934000000.0,33025000000.0,33473000000.0,33888000000.0,34296000000.0,34727000000.0,35206000000.0,38702000000.0,38758000000.0,26398000000.0,22937000000.0,22945000000.0,23089000000.0,22843000000.0
10,10,Total Assets,59196000000.0,61165000000.0,64993000000.0,59773000000.0,62539000000.0,62948000000.0,64637000000.0,65011000000.0,61669000000.0,59707000000.0,59535000000.0,59373000000.0,63997000000.0,66416000000.0,67333000000.0,67684000000.0,71164000000.0,79954000000.0,80331000000.0,79587000000.0,77862000000.0,77626000000.0,78150000000.0,75471000000.0,75116000000.0,71449000000.0,71869000000.0,71209000000.0,68952000000.0,69009000000.0,70775000000.0,69534000000.0,67004000000.0,66125000000.0,57073000000.0,52610000000.0,51640000000.0,54298000000.0,55448000000.0
11,11,Accounts Payable,1403000000.0,1366000000.0,1171000000.0,1277000000.0,1396000000.0,1421000000.0,1161000000.0,1150000000.0,1338000000.0,1371000000.0,1005000000.0,1001000000.0,1091000000.0,1207000000.0,1042000000.0,1026000000.0,1089000000.0,1352000000.0,879000000.0,883000000.0,902000000.0,917000000.0,825000000.0,870000000.0,818000000.0,965000000.0,1067000000.0,934000000.0,888000000.0,995000000.0,955000000.0,982000000.0,949000000.0,787000000.0,895000000.0,1006000000.0,940000000.0,905000000.0,878000000.0
12,12,Accrued Expenses,10639000000.0,10731000000.0,9383000000.0,8984000000.0,9917000000.0,10141000000.0,8701000000.0,9282000000.0,8649000000.0,8511000000.0,7683000000.0,6805000000.0,7910000000.0,7862000000.0,6313000000.0,5891000000.0,7207000000.0,6516000000.0,5315000000.0,5473000000.0,5822000000.0,5884000000.0,4920000000.0,4666000000.0,5458000000.0,5452000000.0,4848000000.0,4707000000.0,4948000000.0,5513000000.0,5096000000.0,4384000000.0,4749000000.0,4655000000.0,3937000000.0,3771000000.0,4195000000.0,4791000000.0,5031000000.0
13,13,Current Part of Debt,844000000.0,232000000.0,4288000000.0,4324000000.0,1556000000.0,91000000.0,91000000.0,91000000.0,1840000000.0,2953000000.0,2049000000.0,2816000000.0,3705000000.0,4419000000.0,5077000000.0,4288000000.0,2183000000.0,1152000000.0,1999000000.0,1459000000.0,3799000000.0,4403000000.0,4797000000.0,5294000000.0,2247000000.0,2247000000.0,1250000000.0,1250000000.0,500000000.0,500000000.0,2500000000.0,2500000000.0,2505000000.0,2505000000.0,11000000.0,7000000.0,7000000.0,2495000000.0,2458000000.0
14,14,Other current liabilities,10639000000.0,9885000000.0,9383000000.0,8984000000.0,9917000000.0,9160000000.0,8701000000.0,9282000000.0,8649000000.0,8371000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,Total current liabilities,12886000000.0,12184000000.0,14842000000.0,14585000000.0,12869000000.0,11653000000.0,9953000000.0,10523000000.0,11827000000.0,12835000000.0,10737000000.0,10622000000.0,12706000000.0,13488000000.0,12432000000.0,11205000000.0,10479000000.0,9020000000.0,8193000000.0,7815000000.0,10523000000.0,11204000000.0,10542000000.0,10830000000.0,8523000000.0,8664000000.0,7165000000.0,6891000000.0,6336000000.0,7008000000.0,8551000000.0,7866000000.0,8203000000.0,7947000000.0,4843000000.0,4784000000.0,5142000000.0,8191000000.0,8367000000.0
16,16,Long Term Debt (Total),36010000000.0,33747000000.0,33291000000.0,28458000000.0,31129000000.0,32895000000.0,34196000000.0,34133000000.0,30008000000.0,26950000000.0,27742000000.0,27798000000.0,29319000000.0,29510000000.0,29350000000.0,30209000000.0,33358000000.0,34190000000.0,33777000000.0,33603000000.0,30293000000.0,30193000000.0,30526000000.0,27928000000.0,32060000000.0,29182000000.0,30511000000.0,30702000000.0,29841000000.0,30215000000.0,30480000000.0,30828000000.0,29519000000.0,29623000000.0,27178000000.0,23908000000.0,23885000000.0,24034000000.0,24020000000.0
17,17,Long Term Tax Liability (Deferred),,,,,-91000000.0,52000000.0,210000000.0,259000000.0,427000000.0,489000000.0,665000000.0,763000000.0,811000000.0,864000000.0,978000000.0,1155000000.0,1215000000.0,1166000000.0,2131000000.0,2299000000.0,2370000000.0,2436000000.0,2412000000.0,2598000000.0,2202000000.0,2239000000.0,3109000000.0,3227000000.0,3330000000.0,3461000000.0,,,,3498000000.0,,,,,
