,Unnamed: 0,Unnamed: 0.1,2022-04-30 00:00:00,2022-01-31 00:00:00,2021-10-31 00:00:00,2021-07-31 00:00:00,2021-04-30 00:00:00,2021-01-31 00:00:00,2020-10-31 00:00:00,2020-07-31 00:00:00,2020-04-30 00:00:00,2020-01-31 00:00:00,2019-10-31 00:00:00,2019-07-31 00:00:00,2019-04-30 00:00:00,2019-01-31 00:00:00,2018-10-31 00:00:00,2018-07-31 00:00:00,2018-04-30 00:00:00,2018-01-31 00:00:00,2017-10-31 00:00:00,2017-07-31 00:00:00,2017-04-30 00:00:00,2017-01-31 00:00:00,2016-10-31 00:00:00,2016-07-31 00:00:00,2016-04-30 00:00:00,2016-01-31 00:00:00,2015-10-31 00:00:00,2015-07-31 00:00:00,2015-04-30 00:00:00,2015-01-31 00:00:00,2014-10-31 00:00:00,2014-07-31 00:00:00,2014-04-30 00:00:00,2014-01-31 00:00:00,2013-10-31 00:00:00,2013-07-31 00:00:00,2013-04-30 00:00:00,2013-01-31 00:00:00,2012-10-31 00:00:00
19,19,Long Term Debt (Total),49809000000.0,52116000000.0,53581000000.0,56649000000.0,57005000000.0,45041000000.0,45599000000.0,45632000000.0,47480000000.0,48021000000.0,48980000000.0,48319000000.0,51235000000.0,50203000000.0,49896000000.0,51568000000.0,36305000000.0,36825000000.0,40906000000.0,40469000000.0,40025000000.0,42018000000.0,42108000000.0,42743000000.0,43393000000.0,44030000000.0,44198000000.0,42843000000.0,42964000000.0,43495000000.0,44286000000.0,45496000000.0,48233000000.0,44559000000.0,44543000000.0,43585000000.0,44551000000.0,41417000000.0,41836000000.0
20,20,Long Term Tax Liability (Deferred),13943000000.0,5444000000.0,12893000000.0,13654000000.0,14143000000.0,14370000000.0,13657000000.0,12927000000.0,12986000000.0,12961000000.0,13018000000.0,13049000000.0,12792000000.0,11981000000.0,11467000000.0,8999000000.0,9541000000.0,8354000000.0,9167000000.0,9240000000.0,9386000000.0,9344000000.0,10144000000.0,7877000000.0,7272000000.0,7321000000.0,7824000000.0,8391000000.0,8169000000.0,8805000000.0,7789000000.0,8311000000.0,8164000000.0,8017000000.0,8298000000.0,7989000000.0,7694000000.0,7613000000.0,8044000000.0
21,21,Minority Interests,260000000.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491000000.0,1492000000.0,495000000.0,549000000.0,519000000.0,492000000.0
22,22,Non-current Liabilities (Other),13943000000.0,6557000000.0,12893000000.0,13654000000.0,14143000000.0,5925000000.0,13657000000.0,12927000000.0,12986000000.0,6757000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,Total non-current liabilities,64012000000.0,65590000000.0,66474000000.0,70303000000.0,71148000000.0,72320000000.0,75238000000.0,74228000000.0,76135000000.0,77153000000.0,77739000000.0,77447000000.0,79746000000.0,62184000000.0,61363000000.0,60567000000.0,45846000000.0,45179000000.0,50073000000.0,49709000000.0,49411000000.0,51362000000.0,52252000000.0,50620000000.0,50665000000.0,51351000000.0,52022000000.0,51234000000.0,51133000000.0,52300000000.0,52075000000.0,53807000000.0,56397000000.0,54067000000.0,54333000000.0,52069000000.0,52794000000.0,49549000000.0,50372000000.0
24,24,Total liabilities,160282000000.0,152969000000.0,154094000000.0,151425000000.0,151989000000.0,164965000000.0,163359000000.0,156185000000.0,158782000000.0,154943000000.0,161523000000.0,157730000000.0,159634000000.0,139661000000.0,147114000000.0,132250000000.0,126603000000.0,123700000000.0,130508000000.0,122520000000.0,123604000000.0,118290000000.0,126382000000.0,118742000000.0,120947000000.0,115970000000.0,122514000000.0,116496000000.0,120757000000.0,117553000000.0,123615000000.0,120939000000.0,124318000000.0,123412000000.0,131354000000.0,124283000000.0,126346000000.0,121367000000.0,127217000000.0
25,25,Additional Paid In Capital,4587000000.0,4839000000.0,4811000000.0,3655000000.0,3424000000.0,3646000000.0,3485000000.0,3197000000.0,2983000000.0,3247000000.0,3091000000.0,2880000000.0,2734000000.0,2965000000.0,2887000000.0,2710000000.0,2557000000.0,2648000000.0,2501000000.0,2352000000.0,2223000000.0,2371000000.0,2084000000.0,1915000000.0,1720000000.0,1805000000.0,2006000000.0,1979000000.0,2354000000.0,2462000000.0,2223000000.0,2208000000.0,2111000000.0,2362000000.0,2364000000.0,3432000000.0,3399000000.0,3620000000.0,3861000000.0
26,26,Common Stock (Net),275000000.0,276000000.0,277000000.0,278000000.0,280000000.0,282000000.0,283000000.0,283000000.0,284000000.0,284000000.0,284000000.0,285000000.0,286000000.0,288000000.0,291000000.0,294000000.0,294000000.0,295000000.0,297000000.0,299000000.0,302000000.0,305000000.0,308000000.0,310000000.0,313000000.0,317000000.0,321000000.0,321000000.0,323000000.0,323000000.0,323000000.0,323000000.0,323000000.0,323000000.0,324000000.0,327000000.0,329000000.0,332000000.0,336000000.0
27,27,Retained Earnings,80532000000.0,86904000000.0,85674000000.0,84572000000.0,82577000000.0,88763000000.0,92279000000.0,87614000000.0,81141000000.0,83943000000.0,80656000000.0,78432000000.0,76276000000.0,80785000000.0,80287000000.0,80810000000.0,82982000000.0,85107000000.0,84480000000.0,84838000000.0,84120000000.0,89354000000.0,87636000000.0,85972000000.0,84145000000.0,90021000000.0,87903000000.0,84959000000.0,82492000000.0,85777000000.0,80814000000.0,77172000000.0,73366000000.0,76566000000.0,72888000000.0,70791000000.0,68489000000.0,72978000000.0,70256000000.0
28,28,Common Equity (Total),76896000000.0,83253000000.0,82274000000.0,80529000000.0,78335000000.0,87531000000.0,87504000000.0,81197000000.0,74110000000.0,81552000000.0,78307000000.0,77131000000.0,74910000000.0,79634000000.0,79469000000.0,73812000000.0,78324000000.0,80822000000.0,78906000000.0,79046000000.0,76114000000.0,80535000000.0,80475000000.0,79144000000.0,77758000000.0,83611000000.0,82630000000.0,82124000000.0,79990000000.0,85937000000.0,84053000000.0,82823000000.0,78199000000.0,81339000000.0,78522000000.0,76686000000.0,75841000000.0,81738000000.0,78601000000.0
29,29,Shareholders Equity (Total),76896000000.0,83253000000.0,82274000000.0,80529000000.0,78335000000.0,87531000000.0,87504000000.0,81197000000.0,74110000000.0,81552000000.0,78307000000.0,77131000000.0,74910000000.0,79634000000.0,79469000000.0,73812000000.0,78324000000.0,80822000000.0,78906000000.0,79046000000.0,76114000000.0,80535000000.0,80475000000.0,79144000000.0,77758000000.0,83611000000.0,82630000000.0,82124000000.0,79990000000.0,85937000000.0,84053000000.0,82823000000.0,78199000000.0,81339000000.0,78522000000.0,76686000000.0,75841000000.0,81738000000.0,78601000000.0
30,30,Shareholders Equity and Liabilities (Total),246142000000.0,244860000000.0,244851000000.0,238552000000.0,236581000000.0,252496000000.0,250863000000.0,237382000000.0,232892000000.0,236495000000.0,239830000000.0,234861000000.0,234544000000.0,219295000000.0,226583000000.0,206062000000.0,204927000000.0,204522000000.0,209414000000.0,201566000000.0,199718000000.0,198825000000.0,206857000000.0,197886000000.0,198705000000.0,199581000000.0,205144000000.0,198620000000.0,200747000000.0,203490000000.0,207668000000.0,203762000000.0,202517000000.0,204751000000.0,209876000000.0,200969000000.0,202187000000.0,203105000000.0,205818000000.0
31,31,Shares (Common),2748000000.0,2761000000.0,2778000000.0,2791000000.0,2805000000.0,2821000000.0,2831000000.0,2834000000.0,2832000000.0,2832000000.0,2839000000.0,2847000000.0,2862000000.0,2878000000.0,2912000000.0,2935000000.0,2951000000.0,2952000000.0,2968000000.0,2993000000.0,3023000000.0,3048000000.0,3079000000.0,3093000000.0,3125000000.0,3162000000.0,3210000000.0,3215000000.0,3227000000.0,3228000000.0,3227000000.0,3227000000.0,3230000000.0,3233000000.0,3242000000.0,3266000000.0,3287000000.0,3314000000.0,3358000000.0
32,32,Shareholders Equity (Tangible),56162000000.0,62877000000.0,61834000000.0,57968000000.0,55720000000.0,58548000000.0,57268000000.0,51655000000.0,44694000000.0,50479000000.0,47591000000.0,45677000000.0,43494000000.0,48453000000.0,48425000000.0,55972000000.0,59474000000.0,62580000000.0,60702000000.0,61009000000.0,58539000000.0,63498000000.0,62683000000.0,62805000000.0,61007000000.0,66916000000.0,65579000000.0,64325000000.0,62459000000.0,67835000000.0,65165000000.0,63065000000.0,58684000000.0,61829000000.0,58793000000.0,57406000000.0,56107000000.0,61241000000.0,58029000000.0
33,33,Net Debt,55000000000.0,42563000000.0,41486000000.0,38048000000.0,39976000000.0,30639000000.0,35872000000.0,34636000000.0,42581000000.0,44493000000.0,49393000000.0,47113000000.0,48272000000.0,49582000000.0,51108000000.0,37262000000.0,37758000000.0,39064000000.0,42251000000.0,40516000000.0,39353000000.0,38506000000.0,43517000000.0,39264000000.0,41866000000.0,40778000000.0,44914000000.0,42841000000.0,42045000000.0,40743000000.0,48441000000.0,47467000000.0,49004000000.0,49051000000.0,52771000000.0,47900000000.0,47918000000.0,46028000000.0,48483000000.0
34,34,Total Debt,66817000000.0,57323000000.0,57597000000.0,60879000000.0,62822000000.0,48380000000.0,50197000000.0,51542000000.0,57511000000.0,53958000000.0,57999000000.0,56396000000.0,57527000000.0,57304000000.0,60282000000.0,53102000000.0,45643000000.0,45820000000.0,49277000000.0,46985000000.0,45898000000.0,45373000000.0,49456000000.0,46940000000.0,49463000000.0,49483000000.0,51904000000.0,48592000000.0,49804000000.0,49878000000.0,55159000000.0,53651000000.0,55016000000.0,56332000000.0,61507000000.0,56916000000.0,56773000000.0,53809000000.0,57126000000.0
