,Unnamed: 0,Unnamed: 0.1,2022-03-31 00:00:00,2021-12-31 00:00:00,2021-09-30 00:00:00,2021-06-30 00:00:00,2021-03-31 00:00:00,2020-12-31 00:00:00,2020-09-30 00:00:00,2020-06-30 00:00:00,2020-03-31 00:00:00,2019-12-31 00:00:00,2019-09-30 00:00:00,2019-06-30 00:00:00,2019-03-31 00:00:00,2018-12-31 00:00:00,2018-09-30 00:00:00,2018-06-30 00:00:00,2018-03-31 00:00:00,2017-12-31 00:00:00,2017-09-30 00:00:00,2017-06-30 00:00:00,2017-03-31 00:00:00,2016-12-31 00:00:00,2016-09-30 00:00:00,2016-06-30 00:00:00,2016-03-31 00:00:00,2015-12-31 00:00:00,2015-09-30 00:00:00,2015-06-30 00:00:00,2015-03-31 00:00:00,2014-12-31 00:00:00,2014-09-30 00:00:00,2014-06-30 00:00:00,2014-03-31 00:00:00,2013-12-31 00:00:00,2013-09-30 00:00:00,2013-06-30 00:00:00,2013-03-31 00:00:00,2012-12-31 00:00:00,2012-09-30 00:00:00
15,15,Other current liabilities,58168000000.0,57043000000.0,53577000000.0,51306000000.0,53255000000.0,48504000000.0,42684000000.0,35005000000.0,37324000000.0,36263000000.0,37720000000.0,31673000000.0,35368000000.0,36703000000.0,33327000000.0,,,,30551000000.0,,,,,,,,,,,,,,,,,,,,
16,16,Total current liabilities,127508000000.0,147574000000.0,125481000000.0,107754000000.0,106385000000.0,132507000000.0,105392000000.0,95318000000.0,96094000000.0,102161000000.0,105718000000.0,89704000000.0,93772000000.0,108283000000.0,115929000000.0,88548000000.0,89320000000.0,115788000000.0,100814000000.0,81302000000.0,73342000000.0,84130000000.0,79006000000.0,71486000000.0,68265000000.0,76092000000.0,80610000000.0,65285000000.0,58729000000.0,73611000000.0,63448000000.0,46205000000.0,43208000000.0,53769000000.0,43658000000.0,36319000000.0,35508000000.0,46879000000.0,38542000000.0
17,17,Long Term Debt (Total),103323000000.0,106629000000.0,119381000000.0,105752000000.0,108642000000.0,99281000000.0,98667000000.0,94048000000.0,89086000000.0,93078000000.0,91807000000.0,84936000000.0,90201000000.0,92989000000.0,93735000000.0,97128000000.0,101362000000.0,103922000000.0,97207000000.0,89864000000.0,84531000000.0,73557000000.0,75427000000.0,68939000000.0,69374000000.0,53204000000.0,53329000000.0,47419000000.0,40072000000.0,32504000000.0,28987000000.0,29030000000.0,16962000000.0,16961000000.0,16960000000.0,16958000000.0,,,
18,18,Non-current Revenue (Deferred),,,,,,,,,,,,,,,,2878000000.0,3087000000.0,3131000000.0,2836000000.0,2984000000.0,3107000000.0,3163000000.0,2930000000.0,3064000000.0,3322000000.0,3546000000.0,3624000000.0,3474000000.0,3571000000.0,3480000000.0,3031000000.0,3058000000.0,3164000000.0,3071000000.0,2625000000.0,2672000000.0,2877000000.0,2938000000.0,2648000000.0
19,19,Long Term Tax Liability (Deferred),,,,,-149000000.0,-58000000.0,-397000000.0,833000000.0,-302000000.0,-349000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,Non-current Liabilities (Other),52432000000.0,55056000000.0,43050000000.0,52054000000.0,52953000000.0,56042000000.0,54490000000.0,55696000000.0,56795000000.0,55848000000.0,50503000000.0,51143000000.0,52165000000.0,54555000000.0,48914000000.0,45694000000.0,46855000000.0,43754000000.0,40415000000.0,38598000000.0,39470000000.0,37901000000.0,36074000000.0,35572000000.0,33859000000.0,32175000000.0,33427000000.0,31296000000.0,29816000000.0,28971000000.0,24826000000.0,23287000000.0,22476000000.0,21699000000.0,20208000000.0,20553000000.0,20868000000.0,18925000000.0,16664000000.0
21,21,Total non-current liabilities,155755000000.0,161685000000.0,162431000000.0,157806000000.0,161595000000.0,155323000000.0,153157000000.0,149744000000.0,145881000000.0,148926000000.0,142310000000.0,136079000000.0,142366000000.0,147544000000.0,142649000000.0,145700000000.0,151304000000.0,150807000000.0,140458000000.0,131446000000.0,127108000000.0,114621000000.0,114431000000.0,107575000000.0,106555000000.0,88925000000.0,90380000000.0,82189000000.0,73459000000.0,64955000000.0,56844000000.0,55375000000.0,42602000000.0,41731000000.0,39793000000.0,40183000000.0,23745000000.0,21863000000.0,19312000000.0
22,22,Total liabilities,283263000000.0,309259000000.0,287912000000.0,265560000000.0,267980000000.0,287830000000.0,258549000000.0,245062000000.0,241975000000.0,251087000000.0,248028000000.0,225783000000.0,236138000000.0,255827000000.0,258578000000.0,234248000000.0,240624000000.0,266595000000.0,241272000000.0,212748000000.0,200450000000.0,198751000000.0,193437000000.0,179061000000.0,174820000000.0,165017000000.0,170990000000.0,147474000000.0,132188000000.0,138566000000.0,120292000000.0,101580000000.0,85810000000.0,95500000000.0,83451000000.0,76502000000.0,59253000000.0,68742000000.0,57854000000.0
23,23,Common Stock (Net),61181000000.0,58424000000.0,57365000000.0,54989000000.0,54203000000.0,51744000000.0,50779000000.0,48696000000.0,48032000000.0,45972000000.0,45174000000.0,43371000000.0,42801000000.0,40970000000.0,40201000000.0,38624000000.0,38044000000.0,36447000000.0,35867000000.0,34445000000.0,33579000000.0,32144000000.0,31251000000.0,30106000000.0,29484000000.0,28253000000.0,27416000000.0,26327000000.0,25376000000.0,24187000000.0,23313000000.0,22139000000.0,21496000000.0,20559000000.0,19764000000.0,19024000000.0,17954000000.0,17167000000.0,16422000000.0
24,24,Retained Earnings,12712000000.0,14435000000.0,5562000000.0,9233000000.0,15261000000.0,14301000000.0,14966000000.0,24136000000.0,33182000000.0,43977000000.0,45898000000.0,53724000000.0,64558000000.0,80510000000.0,70400000000.0,79436000000.0,91898000000.0,104593000000.0,98330000000.0,98525000000.0,100925000000.0,100001000000.0,96364000000.0,96542000000.0,102021000000.0,101494000000.0,92284000000.0,98252000000.0,100920000000.0,97178000000.0,87152000000.0,98715000000.0,98934000000.0,109431000000.0,104256000000.0,104564000000.0,116572000000.0,109567000000.0,101289000000.0
25,25,Common Equity (Total),67399000000.0,71932000000.0,63090000000.0,64280000000.0,69178000000.0,66224000000.0,65339000000.0,72282000000.0,78425000000.0,89531000000.0,90488000000.0,96456000000.0,105860000000.0,117892000000.0,107147000000.0,114949000000.0,126878000000.0,140199000000.0,134047000000.0,132425000000.0,134082000000.0,132390000000.0,128249000000.0,126541000000.0,130457000000.0,128267000000.0,119355000000.0,125677000000.0,129006000000.0,123328000000.0,111547000000.0,120940000000.0,120179000000.0,129684000000.0,123549000000.0,123354000000.0,135490000000.0,127346000000.0,118210000000.0
26,26,Shareholders Equity (Total),67399000000.0,71932000000.0,63090000000.0,64280000000.0,69178000000.0,66224000000.0,65339000000.0,72282000000.0,78425000000.0,89531000000.0,90488000000.0,96456000000.0,105860000000.0,117892000000.0,107147000000.0,114949000000.0,126878000000.0,140199000000.0,134047000000.0,132425000000.0,134082000000.0,132390000000.0,128249000000.0,126541000000.0,130457000000.0,128267000000.0,119355000000.0,125677000000.0,129006000000.0,123328000000.0,111547000000.0,120940000000.0,120179000000.0,129684000000.0,123549000000.0,123354000000.0,135490000000.0,127346000000.0,118210000000.0
27,27,Shareholders Equity and Liabilities (Total),350662000000.0,381191000000.0,351002000000.0,329840000000.0,337158000000.0,354054000000.0,323888000000.0,317344000000.0,320400000000.0,340618000000.0,338516000000.0,322239000000.0,341998000000.0,373719000000.0,365725000000.0,349197000000.0,367502000000.0,406794000000.0,375319000000.0,345173000000.0,334532000000.0,331141000000.0,321686000000.0,305602000000.0,305277000000.0,293284000000.0,290345000000.0,273151000000.0,261194000000.0,261894000000.0,231839000000.0,222520000000.0,205989000000.0,225184000000.0,207000000000.0,199856000000.0,194743000000.0,196088000000.0,176064000000.0
28,28,Shares (Common),16207570000.0,16340850000.0,16426790000.0,16556940000.0,16686300000.0,16823260000.0,16976760000.0,17135760000.0,17295950000.0,17539840000.0,17772950000.0,18125580000.0,18429140000.0,18919210000.0,19019940000.0,19371670000.0,19773130000.0,20326600000.0,20504800000.0,20679130000.0,20823260000.0,21021690000.0,21344660000.0,21572000000.0,21913780000.0,22177950000.0,22315010000.0,22821600000.0,23049110000.0,23305680000.0,23464640000.0,23956680000.0,24128860000.0,24988520000.0,25177980000.0,25436380000.0,26322630000.0,26291240000.0,26297820000.0
29,29,Shareholders Equity (Tangible),67399000000.0,71932000000.0,63090000000.0,64280000000.0,69178000000.0,66224000000.0,65339000000.0,72282000000.0,78425000000.0,89531000000.0,90488000000.0,96456000000.0,105860000000.0,117892000000.0,107147000000.0,114949000000.0,126878000000.0,132161000000.0,134047000000.0,124320000000.0,125992000000.0,124119000000.0,119629000000.0,117774000000.0,121365000000.0,119141000000.0,110346000000.0,116854000000.0,120234000000.0,114329000000.0,102789000000.0,114799000000.0,114196000000.0,123557000000.0,117793000000.0,117479000000.0,129954000000.0,121503000000.0,112851000000.0
30,30,Net Debt,68470000000.0,58885000000.0,73883000000.0,60095000000.0,51811000000.0,35217000000.0,21493000000.0,19698000000.0,15456000000.0,1130000000.0,7490000000.0,13804000000.0,32538000000.0,28303000000.0,48182000000.0,43630000000.0,33900000000.0,45247000000.0,41499000000.0,31580000000.0,31421000000.0,27097000000.0,19877000000.0,23179000000.0,24589000000.0,24889000000.0,22727000000.0,19715000000.0,10775000000.0,3940000000.0,10218000000.0,-6765000000.0,-24388000000.0,-23750000000.0,-23586000000.0,-25648000000.0,-39137000000.0,-39820000000.0,-29129000000.0
31,31,Total Debt,119981000000.0,122798000000.0,136522000000.0,121791000000.0,121645000000.0,112043000000.0,112436000000.0,112723000000.0,109507000000.0,108292000000.0,108047000000.0,108418000000.0,112630000000.0,114730000000.0,114483000000.0,114600000000.0,121840000000.0,122400000000.0,115680000000.0,108339000000.0,98522000000.0,87549000000.0,87032000000.0,84935000000.0,79872000000.0,62963000000.0,64328000000.0,54418000000.0,43871000000.0,36403000000.0,35295000000.0,31040000000.0,16962000000.0,16961000000.0,16960000000.0,16958000000.0,,,
